# II 38
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM8.xml
# vertex;cycle;fu
Subtract48;14;2
Add;15;2
Product;11;3
Product1;11;4
Product2;10;5
Product3;9;5
Subtract49;17;0
Subtract50;4;1
Subtract110;3;1
Subtract51;1;0
Subtract111;2;0
Subtract52;28;1
Subtract112;28;2
Subtract53;26;1
Subtract113;23;2
Subtract54;19;2
Subtract114;24;0
Subtract55;22;2
Subtract115;20;2
Subtract56;24;1
Subtract116;24;2
Subtract57;53;1
Subtract117;27;1
Subtract58;108;2
Subtract118;75;2
Subtract59;54;1
Subtract119;92;2
Subtract60;73;1
Subtract120;55;1
Subtract61;93;2
Subtract121;73;2
Subtract62;9;0
Subtract122;9;1
Subtract63;76;0
Subtract123;38;1
Subtract64;110;0
Subtract124;87;2
Subtract65;76;2
Subtract125;74;2
Subtract66;72;1
Subtract126;72;2
Subtract67;127;2
Subtract127;145;2
Subtract68;144;2
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;126;0
Subtract131;102;2
Subtract72;124;0
Subtract132;124;1
Subtract73;6;1
Subtract133;7;2
Subtract74;126;1
Subtract134;126;2
Subtract75;124;2
Subtract135;139;2
Subtract76;4;2
Subtract136;1;1
Subtract77;2;1
Subtract137;3;2
Subtract78;1;2
Subtract138;6;2
Subtract79;2;2
Subtract139;9;2
Subtract80;21;1
Subtract140;21;2
Subtract;27;2
Subtract1;56;2
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
