# II 18
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM16.xml
# vertex;cycle;fu
Subtract48;13;3
Add;16;5
Product;7;8
Product1;7;9
Product2;12;10
Product3;7;10
Subtract49;12;5
Subtract50;3;2
Subtract110;2;2
Subtract51;1;1
Subtract111;1;2
Subtract52;26;2
Subtract112;33;3
Subtract53;26;3
Subtract113;24;4
Subtract54;18;4
Subtract114;18;5
Subtract55;17;2
Subtract115;25;3
Subtract56;18;6
Subtract116;17;3
Subtract57;17;4
Subtract117;24;5
Subtract58;47;2
Subtract118;47;3
Subtract59;41;2
Subtract119;41;3
Subtract60;48;6
Subtract120;47;4
Subtract61;42;6
Subtract121;41;4
Subtract62;3;3
Subtract122;1;3
Subtract63;41;5
Subtract123;49;4
Subtract64;49;5
Subtract124;49;6
Subtract65;32;2
Subtract125;32;3
Subtract66;40;5
Subtract126;41;6
Subtract67;61;4
Subtract127;61;5
Subtract68;62;4
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;65;5
Subtract131;64;4
Subtract72;63;3
Subtract132;63;4
Subtract73;1;4
Subtract133;1;5
Subtract74;63;5
Subtract134;63;6
Subtract75;56;3
Subtract135;65;6
Subtract76;4;6
Subtract136;3;4
Subtract77;2;4
Subtract137;3;5
Subtract78;1;6
Subtract138;3;6
Subtract79;2;5
Subtract139;2;6
Subtract80;26;5
Subtract140;26;6
Subtract;15;4
Subtract1;15;5
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
