# II 16
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM17.xml
# vertex;cycle;fu
Subtract48;19;0
Add;19;6
Product;11;11
Product1;14;10
Product2;14;11
Product3;17;11
Subtract49;26;5
Subtract50;1;1
Subtract110;1;2
Subtract51;6;1
Subtract111;6;2
Subtract52;19;1
Subtract112;36;1
Subtract53;21;1
Subtract113;21;2
Subtract54;32;4
Subtract114;32;5
Subtract55;31;3
Subtract115;24;6
Subtract56;37;3
Subtract116;32;6
Subtract57;15;4
Subtract117;15;5
Subtract58;52;2
Subtract118;52;3
Subtract59;52;4
Subtract119;52;5
Subtract60;51;2
Subtract120;51;3
Subtract61;51;4
Subtract121;51;5
Subtract62;2;2
Subtract122;2;3
Subtract63;62;2
Subtract123;54;3
Subtract64;45;4
Subtract124;61;5
Subtract65;54;4
Subtract125;62;3
Subtract66;54;5
Subtract126;45;6
Subtract67;82;4
Subtract127;78;4
Subtract68;69;4
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;82;5
Subtract131;76;3
Subtract72;82;6
Subtract132;78;5
Subtract73;1;3
Subtract133;1;4
Subtract74;78;6
Subtract134;76;4
Subtract75;76;5
Subtract135;76;6
Subtract76;10;6
Subtract136;9;6
Subtract77;4;6
Subtract137;6;6
Subtract78;7;5
Subtract138;7;6
Subtract79;1;5
Subtract139;1;6
Subtract80;37;5
Subtract140;37;6
Subtract;31;6
Subtract1;19;6
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
