# II 1
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM32.xml
# vertex;cycle;fu
Subtract48;10;51
Add;10;111
Product;6;188
Product1;6;189
Product2;6;190
Product3;6;191
Subtract49;10;52
Subtract50;1;53
Subtract110;1;54
Subtract51;1;55
Subtract111;1;56
Subtract52;15;57
Subtract112;15;58
Subtract53;15;59
Subtract113;15;60
Subtract54;15;61
Subtract114;15;62
Subtract55;15;63
Subtract115;15;64
Subtract56;15;65
Subtract116;15;66
Subtract57;15;67
Subtract117;15;68
Subtract58;29;69
Subtract118;29;70
Subtract59;29;71
Subtract119;29;72
Subtract60;29;73
Subtract120;29;74
Subtract61;29;75
Subtract121;29;76
Subtract62;1;77
Subtract122;1;78
Subtract63;29;79
Subtract123;29;80
Subtract64;29;81
Subtract124;29;82
Subtract65;29;83
Subtract125;29;84
Subtract66;29;85
Subtract126;29;86
Subtract67;43;87
Subtract127;43;88
Subtract68;43;89
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;43;90
Subtract131;43;91
Subtract72;43;92
Subtract132;43;93
Subtract73;1;94
Subtract133;1;95
Subtract74;43;96
Subtract134;43;97
Subtract75;43;98
Subtract135;43;99
Subtract76;1;100
Subtract136;1;101
Subtract77;1;102
Subtract137;1;103
Subtract78;1;104
Subtract138;1;105
Subtract79;1;106
Subtract139;1;107
Subtract80;15;108
Subtract140;15;109
Subtract;15;110
Subtract1;15;111
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
