# II 20
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM14.xml
# vertex;cycle;fu
Subtract48;12;3
Add;15;5
Product;8;8
Product1;11;9
Product2;9;9
Product3;8;9
Subtract49;12;4
Subtract50;1;0
Subtract110;1;1
Subtract51;2;0
Subtract111;3;1
Subtract52;20;3
Subtract112;35;3
Subtract53;19;3
Subtract113;19;4
Subtract54;17;1
Subtract114;17;2
Subtract55;17;3
Subtract115;20;4
Subtract56;16;0
Subtract116;16;1
Subtract57;18;4
Subtract117;18;5
Subtract58;49;2
Subtract118;54;2
Subtract59;53;3
Subtract119;49;3
Subtract60;54;3
Subtract120;49;4
Subtract61;49;5
Subtract121;53;4
Subtract62;2;1
Subtract122;1;2
Subtract63;50;2
Subtract123;50;3
Subtract64;50;4
Subtract124;47;3
Subtract65;31;4
Subtract125;31;5
Subtract66;34;4
Subtract126;34;5
Subtract67;83;2
Subtract127;73;5
Subtract68;83;3
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;85;3
Subtract131;85;4
Subtract72;84;3
Subtract132;67;4
Subtract73;2;2
Subtract133;3;4
Subtract74;65;5
Subtract134;84;4
Subtract75;50;5
Subtract135;52;5
Subtract76;1;3
Subtract136;2;3
Subtract77;1;4
Subtract137;2;4
Subtract78;1;5
Subtract138;2;5
Subtract79;4;5
Subtract139;3;5
Subtract80;20;5
Subtract140;35;4
Subtract;19;5
Subtract1;35;5
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
