# II 8
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM25.xml
# vertex;cycle;fu
Subtract48;12;7
Add;15;13
Product;11;20
Product1;11;21
Product2;11;22
Product3;11;23
Subtract49;15;6
Subtract50;3;4
Subtract110;1;4
Subtract51;6;6
Subtract111;6;7
Subtract52;16;8
Subtract112;16;9
Subtract53;17;5
Subtract113;18;8
Subtract54;17;6
Subtract114;17;7
Subtract55;20;8
Subtract115;20;9
Subtract56;17;8
Subtract116;17;9
Subtract57;20;10
Subtract117;20;11
Subtract58;30;8
Subtract118;30;9
Subtract59;31;7
Subtract119;31;8
Subtract60;30;10
Subtract120;30;11
Subtract61;32;10
Subtract121;32;11
Subtract62;1;10
Subtract122;3;5
Subtract63;35;6
Subtract123;35;7
Subtract64;35;8
Subtract124;35;9
Subtract65;31;9
Subtract125;32;12
Subtract66;34;9
Subtract126;36;12
Subtract67;46;12
Subtract127;47;10
Subtract68;46;13
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;50;10
Subtract131;50;11
Subtract72;49;11
Subtract132;50;12
Subtract73;5;8
Subtract133;5;9
Subtract74;52;13
Subtract134;51;10
Subtract75;50;13
Subtract135;51;11
Subtract76;3;12
Subtract136;3;13
Subtract77;5;10
Subtract137;5;11
Subtract78;1;12
Subtract138;1;13
Subtract79;5;12
Subtract139;5;13
Subtract80;15;11
Subtract140;15;12
Subtract;15;13
Subtract1;16;13
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
