# II 5
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM28.xml
# vertex;cycle;fu
Subtract48;14;11
Add;10;21
Product;6;35
Product1;6;36
Product2;6;37
Product3;6;38
Subtract49;10;11
Subtract50;1;5
Subtract110;3;11
Subtract51;1;6
Subtract111;1;7
Subtract52;16;8
Subtract112;16;9
Subtract53;15;12
Subtract113;15;13
Subtract54;19;12
Subtract114;18;12
Subtract55;15;14
Subtract115;15;15
Subtract56;19;13
Subtract116;19;14
Subtract57;15;16
Subtract117;15;17
Subtract58;30;18
Subtract118;30;19
Subtract59;32;13
Subtract119;32;14
Subtract60;33;13
Subtract120;33;14
Subtract61;33;15
Subtract121;33;16
Subtract62;1;10
Subtract122;1;11
Subtract63;33;17
Subtract123;33;18
Subtract64;30;20
Subtract124;29;15
Subtract65;33;19
Subtract125;33;20
Subtract66;29;16
Subtract126;29;17
Subtract67;46;12
Subtract127;46;13
Subtract68;46;14
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;47;15
Subtract131;47;16
Subtract72;47;17
Subtract132;47;18
Subtract73;1;15
Subtract133;1;16
Subtract74;47;19
Subtract134;47;20
Subtract75;47;21
Subtract135;47;22
Subtract76;1;17
Subtract136;4;18
Subtract77;1;18
Subtract137;1;19
Subtract78;3;21
Subtract138;1;20
Subtract79;1;21
Subtract139;1;22
Subtract80;15;21
Subtract140;15;22
Subtract;19;19
Subtract1;18;22
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
