# II 23
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM12.xml
# vertex;cycle;fu
Subtract48;13;1
Add;12;4
Product;6;5
Product1;8;7
Product2;6;6
Product3;8;8
Subtract49;12;1
Subtract50;1;0
Subtract110;4;0
Subtract51;1;1
Subtract111;3;0
Subtract52;22;1
Subtract112;41;3
Subtract53;20;1
Subtract113;20;2
Subtract54;38;3
Subtract114;18;4
Subtract55;17;4
Subtract115;20;3
Subtract56;19;4
Subtract116;21;4
Subtract57;22;2
Subtract117;22;3
Subtract58;78;3
Subtract118;60;4
Subtract59;59;2
Subtract119;59;3
Subtract60;57;2
Subtract120;57;3
Subtract61;57;4
Subtract121;53;3
Subtract62;4;1
Subtract122;4;2
Subtract63;56;0
Subtract123;56;1
Subtract64;56;2
Subtract124;56;3
Subtract65;58;2
Subtract125;58;3
Subtract66;58;4
Subtract126;36;4
Subtract67;92;3
Subtract127;75;4
Subtract68;92;4
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;93;2
Subtract131;93;3
Subtract72;94;2
Subtract132;93;4
Subtract73;8;2
Subtract133;7;4
Subtract74;72;1
Subtract134;72;2
Subtract75;77;3
Subtract135;79;4
Subtract76;4;3
Subtract136;3;3
Subtract77;2;3
Subtract137;3;4
Subtract78;5;3
Subtract138;5;4
Subtract79;2;4
Subtract139;8;4
Subtract80;22;4
Subtract140;20;4
Subtract;39;3
Subtract1;39;4
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
