# II 3
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM30.xml
# vertex;cycle;fu
Subtract48;10;15
Add;10;35
Product;6;60
Product1;6;61
Product2;6;62
Product3;6;63
Subtract49;10;16
Subtract50;1;17
Subtract110;1;18
Subtract51;1;19
Subtract111;1;20
Subtract52;15;22
Subtract112;15;23
Subtract53;15;24
Subtract113;15;25
Subtract54;15;26
Subtract114;15;27
Subtract55;15;28
Subtract115;15;29
Subtract56;15;30
Subtract116;15;31
Subtract57;15;32
Subtract117;15;33
Subtract58;29;14
Subtract118;29;15
Subtract59;29;16
Subtract119;29;17
Subtract60;29;18
Subtract120;29;19
Subtract61;29;20
Subtract121;29;21
Subtract62;1;21
Subtract122;1;22
Subtract63;29;22
Subtract123;29;23
Subtract64;29;24
Subtract124;29;25
Subtract65;29;26
Subtract125;29;27
Subtract66;29;28
Subtract126;29;29
Subtract67;44;30
Subtract127;44;31
Subtract68;44;32
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;44;33
Subtract131;43;23
Subtract72;43;24
Subtract132;44;34
Subtract73;1;25
Subtract133;1;26
Subtract74;44;35
Subtract134;43;27
Subtract75;44;36
Subtract135;44;37
Subtract76;1;28
Subtract136;1;29
Subtract77;1;30
Subtract137;1;31
Subtract78;1;32
Subtract138;1;33
Subtract79;1;34
Subtract139;1;35
Subtract80;15;34
Subtract140;15;35
Subtract;15;36
Subtract1;15;37
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
