# II 2
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM31.xml
# vertex;cycle;fu
Subtract48;10;27
Add;10;55
Product;6;92
Product1;6;93
Product2;6;94
Product3;6;95
Subtract49;10;28
Subtract50;1;24
Subtract110;1;25
Subtract51;1;26
Subtract111;1;27
Subtract52;16;29
Subtract112;16;30
Subtract53;15;28
Subtract113;15;29
Subtract54;15;30
Subtract114;15;31
Subtract55;15;32
Subtract115;15;33
Subtract56;15;34
Subtract116;15;35
Subtract57;15;36
Subtract117;15;37
Subtract58;30;31
Subtract118;30;32
Subtract59;29;38
Subtract119;29;39
Subtract60;30;33
Subtract120;30;34
Subtract61;30;35
Subtract121;30;36
Subtract62;1;40
Subtract122;1;41
Subtract63;29;42
Subtract123;29;43
Subtract64;30;37
Subtract124;30;38
Subtract65;30;39
Subtract125;30;40
Subtract66;30;41
Subtract126;30;42
Subtract67;44;43
Subtract127;44;44
Subtract68;44;45
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;44;46
Subtract131;44;47
Subtract72;44;48
Subtract132;44;49
Subtract73;1;44
Subtract133;1;45
Subtract74;44;50
Subtract134;44;51
Subtract75;44;52
Subtract135;44;53
Subtract76;1;46
Subtract136;1;47
Subtract77;1;48
Subtract137;1;49
Subtract78;1;50
Subtract138;1;51
Subtract79;1;52
Subtract139;1;53
Subtract80;16;54
Subtract140;16;55
Subtract;15;54
Subtract1;15;55
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
