# II 13
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM20.xml
# vertex;cycle;fu
Subtract48;11;4
Add;12;8
Product;9;13
Product1;8;13
Product2;8;14
Product3;9;14
Subtract49;13;6
Subtract50;2;3
Subtract110;2;4
Subtract51;3;6
Subtract111;3;7
Subtract52;23;2
Subtract112;21;5
Subtract53;19;3
Subtract113;19;4
Subtract54;16;8
Subtract114;19;5
Subtract55;18;4
Subtract115;19;6
Subtract56;19;7
Subtract116;20;5
Subtract57;18;5
Subtract117;18;6
Subtract58;37;5
Subtract118;37;6
Subtract59;35;4
Subtract119;35;5
Subtract60;38;3
Subtract120;38;4
Subtract61;38;5
Subtract121;38;6
Subtract62;4;4
Subtract122;4;5
Subtract63;35;6
Subtract123;34;6
Subtract64;34;7
Subtract124;35;7
Subtract65;36;3
Subtract125;34;8
Subtract66;37;7
Subtract126;33;6
Subtract67;53;2
Subtract127;51;7
Subtract68;53;3
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;49;4
Subtract131;52;7
Subtract72;50;8
Subtract132;49;5
Subtract73;1;4
Subtract133;1;5
Subtract74;52;8
Subtract134;53;6
Subtract75;53;7
Subtract135;51;8
Subtract76;2;5
Subtract136;2;6
Subtract77;2;7
Subtract137;1;8
Subtract78;4;6
Subtract138;4;7
Subtract79;4;8
Subtract139;2;8
Subtract80;23;6
Subtract140;23;7
Subtract;20;7
Subtract1;19;8
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
