# II 7
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM26.xml
# vertex;cycle;fu
Subtract48;12;3
Add;12;15
Product;8;25
Product1;8;26
Product2;7;27
Product3;8;27
Subtract49;12;4
Subtract50;3;4
Subtract110;3;5
Subtract51;2;6
Subtract111;3;6
Subtract52;16;7
Subtract112;15;11
Subtract53;16;8
Subtract113;16;9
Subtract54;17;7
Subtract114;17;8
Subtract55;18;7
Subtract115;17;9
Subtract56;18;8
Subtract116;18;9
Subtract57;16;10
Subtract117;16;11
Subtract58;33;5
Subtract118;33;6
Subtract59;34;10
Subtract119;34;11
Subtract60;33;7
Subtract120;32;10
Subtract61;34;12
Subtract121;33;8
Subtract62;3;10
Subtract122;3;11
Subtract63;32;11
Subtract123;32;12
Subtract64;32;13
Subtract124;32;14
Subtract65;32;15
Subtract125;33;9
Subtract66;33;10
Subtract126;33;11
Subtract67;49;10
Subtract127;48;13
Subtract68;48;14
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;49;11
Subtract131;47;12
Subtract72;48;15
Subtract132;49;12
Subtract73;1;12
Subtract133;1;13
Subtract74;49;13
Subtract134;49;14
Subtract75;47;13
Subtract135;49;15
Subtract76;3;12
Subtract136;3;13
Subtract77;2;12
Subtract137;2;13
Subtract78;3;14
Subtract138;3;15
Subtract79;1;14
Subtract139;1;15
Subtract80;16;14
Subtract140;16;15
Subtract;19;14
Subtract1;19;15
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
