# II 6
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM27.xml
# vertex;cycle;fu
Subtract48;10;8
Add;11;18
Product;7;28
Product1;7;29
Product2;7;30
Product3;7;31
Subtract49;11;9
Subtract50;1;8
Subtract110;1;9
Subtract51;2;7
Subtract111;2;8
Subtract52;15;10
Subtract112;15;11
Subtract53;16;9
Subtract113;16;10
Subtract54;15;12
Subtract114;15;13
Subtract55;16;11
Subtract115;16;12
Subtract56;15;14
Subtract116;15;15
Subtract57;16;13
Subtract117;16;14
Subtract58;29;10
Subtract118;29;11
Subtract59;30;9
Subtract119;30;10
Subtract60;29;12
Subtract120;29;13
Subtract61;30;11
Subtract121;30;12
Subtract62;1;10
Subtract122;1;11
Subtract63;29;14
Subtract123;29;15
Subtract64;30;13
Subtract124;30;14
Subtract65;29;16
Subtract125;29;17
Subtract66;30;15
Subtract126;30;16
Subtract67;47;18
Subtract127;44;9
Subtract68;45;16
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;44;10
Subtract131;44;11
Subtract72;46;15
Subtract132;46;16
Subtract73;2;12
Subtract133;2;13
Subtract74;44;14
Subtract134;44;15
Subtract75;44;16
Subtract135;44;17
Subtract76;1;12
Subtract136;1;13
Subtract77;1;14
Subtract137;2;18
Subtract78;1;15
Subtract138;1;16
Subtract79;1;17
Subtract139;1;18
Subtract80;15;17
Subtract140;15;18
Subtract;16;17
Subtract1;16;18
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
