# II 32
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM9.xml
# vertex;cycle;fu
Subtract48;22;1
Add;23;3
Product;19;4
Product1;19;5
Product2;14;5
Product3;41;5
Subtract49;50;2
Subtract50;10;2
Subtract110;8;1
Subtract51;3;1
Subtract111;5;0
Subtract52;26;1
Subtract112;24;0
Subtract53;57;0
Subtract113;57;1
Subtract54;27;0
Subtract114;28;1
Subtract55;55;2
Subtract115;60;2
Subtract56;28;3
Subtract116;22;2
Subtract57;55;3
Subtract117;59;1
Subtract58;73;3
Subtract118;79;2
Subtract59;95;2
Subtract119;95;3
Subtract60;82;3
Subtract120;71;0
Subtract61;79;3
Subtract121;71;1
Subtract62;1;0
Subtract122;8;2
Subtract63;80;3
Subtract123;70;0
Subtract64;102;1
Subtract124;101;1
Subtract65;69;2
Subtract125;45;0
Subtract66;81;2
Subtract126;102;2
Subtract67;131;2
Subtract127;131;3
Subtract68;132;2
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;115;2
Subtract131;130;2
Subtract72;116;3
Subtract132;140;3
Subtract73;27;2
Subtract133;1;1
Subtract74;129;2
Subtract134;130;3
Subtract75;117;3
Subtract135;147;3
Subtract76;5;3
Subtract136;8;3
Subtract77;6;3
Subtract137;7;2
Subtract78;1;3
Subtract138;4;3
Subtract79;29;1
Subtract139;7;3
Subtract80;24;1
Subtract140;49;3
Subtract;25;2
Subtract1;27;3
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
