# II 14
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM19.xml
# vertex;cycle;fu
Subtract48;20;5
Add;13;7
Product;9;12
Product1;9;13
Product2;8;13
Product3;7;13
Subtract49;13;7
Subtract50;2;3
Subtract110;1;0
Subtract51;2;4
Subtract111;1;1
Subtract52;31;6
Subtract112;33;3
Subtract53;25;2
Subtract113;24;3
Subtract54;25;3
Subtract114;25;4
Subtract55;23;3
Subtract115;23;4
Subtract56;26;1
Subtract116;26;2
Subtract57;26;3
Subtract117;28;6
Subtract58;39;5
Subtract118;39;6
Subtract59;47;4
Subtract119;51;5
Subtract60;50;2
Subtract120;50;3
Subtract61;43;2
Subtract121;50;4
Subtract62;9;6
Subtract122;9;7
Subtract63;48;6
Subtract123;47;5
Subtract64;54;4
Subtract124;54;5
Subtract65;54;6
Subtract125;48;7
Subtract66;54;7
Subtract126;56;7
Subtract67;78;5
Subtract127;67;7
Subtract68;78;6
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;75;6
Subtract131;74;2
Subtract72;74;3
Subtract132;78;7
Subtract73;1;3
Subtract133;1;4
Subtract74;74;4
Subtract134;73;7
Subtract75;74;5
Subtract135;74;6
Subtract76;1;5
Subtract136;1;6
Subtract77;2;5
Subtract137;4;7
Subtract78;2;6
Subtract138;2;7
Subtract79;5;7
Subtract139;1;7
Subtract80;24;4
Subtract140;24;5
Subtract;24;6
Subtract1;24;7
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
