# II 19
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM15.xml
# vertex;cycle;fu
Subtract48;15;4
Add;14;5
Product;10;8
Product1;6;10
Product2;10;9
Product3;10;10
Subtract49;14;3
Subtract50;3;0
Subtract110;1;0
Subtract51;5;4
Subtract111;1;1
Subtract52;21;0
Subtract112;17;3
Subtract53;34;5
Subtract113;37;3
Subtract54;26;4
Subtract114;21;1
Subtract55;19;3
Subtract115;19;4
Subtract56;17;4
Subtract116;18;4
Subtract57;27;3
Subtract117;22;1
Subtract58;44;3
Subtract118;48;1
Subtract59;63;4
Subtract119;54;3
Subtract60;48;2
Subtract120;51;2
Subtract61;54;4
Subtract121;54;5
Subtract62;1;2
Subtract122;3;2
Subtract63;48;3
Subtract123;51;3
Subtract64;52;4
Subtract124;50;4
Subtract65;42;5
Subtract125;51;4
Subtract66;67;4
Subtract126;52;5
Subtract67;87;4
Subtract127;84;4
Subtract68;84;5
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;66;2
Subtract131;67;5
Subtract72;82;5
Subtract132;81;5
Subtract73;3;3
Subtract133;3;4
Subtract74;85;3
Subtract134;85;4
Subtract75;85;5
Subtract135;87;5
Subtract76;7;5
Subtract136;3;5
Subtract77;2;2
Subtract137;1;3
Subtract78;1;4
Subtract138;2;3
Subtract79;2;4
Subtract139;1;5
Subtract80;19;5
Subtract140;18;5
Subtract;21;5
Subtract1;36;5
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
