# II 24
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM11.xml
# vertex;cycle;fu
Subtract48;15;2
Add;13;4
Product;9;7
Product1;8;6
Product2;6;7
Product3;8;7
Subtract49;13;0
Subtract50;4;0
Subtract110;4;1
Subtract51;1;2
Subtract111;3;0
Subtract52;17;3
Subtract112;16;1
Subtract53;22;1
Subtract113;22;2
Subtract54;20;2
Subtract114;23;2
Subtract55;20;3
Subtract115;18;2
Subtract56;22;3
Subtract116;22;4
Subtract57;21;3
Subtract117;19;4
Subtract58;37;1
Subtract118;38;3
Subtract59;38;4
Subtract119;59;2
Subtract60;59;3
Subtract120;63;3
Subtract61;39;4
Subtract121;58;4
Subtract62;6;3
Subtract122;7;2
Subtract63;37;2
Subtract123;37;3
Subtract64;36;1
Subtract124;37;4
Subtract65;60;2
Subtract125;60;3
Subtract66;59;4
Subtract126;60;4
Subtract67;95;3
Subtract127;76;2
Subtract68;76;3
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;78;4
Subtract131;75;1
Subtract72;75;2
Subtract132;75;3
Subtract73;1;3
Subtract133;2;0
Subtract74;74;1
Subtract134;80;4
Subtract75;96;4
Subtract135;74;2
Subtract76;2;3
Subtract136;2;4
Subtract77;1;4
Subtract137;4;4
Subtract78;7;3
Subtract138;7;4
Subtract79;3;4
Subtract139;5;4
Subtract80;42;3
Subtract140;23;4
Subtract;21;4
Subtract1;20;4
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
