# II 4
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM29.xml
# vertex;cycle;fu
Subtract48;11;14
Add;10;27
Product;6;44
Product1;6;45
Product2;6;46
Product3;6;47
Subtract49;10;14
Subtract50;1;12
Subtract110;1;13
Subtract51;1;14
Subtract111;1;15
Subtract52;15;15
Subtract112;16;11
Subtract53;15;16
Subtract113;15;17
Subtract54;16;12
Subtract114;16;13
Subtract55;15;18
Subtract115;15;19
Subtract56;16;14
Subtract116;16;15
Subtract57;16;16
Subtract117;16;17
Subtract58;31;20
Subtract118;31;21
Subtract59;31;22
Subtract119;31;23
Subtract60;31;24
Subtract120;31;25
Subtract61;31;26
Subtract121;31;27
Subtract62;1;16
Subtract122;2;15
Subtract63;30;16
Subtract123;30;17
Subtract64;30;18
Subtract124;30;19
Subtract65;30;20
Subtract125;30;21
Subtract66;30;22
Subtract126;30;23
Subtract67;45;17
Subtract127;45;18
Subtract68;45;19
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;45;20
Subtract131;44;18
Subtract72;44;19
Subtract132;45;21
Subtract73;2;24
Subtract133;1;22
Subtract74;44;20
Subtract134;44;21
Subtract75;44;22
Subtract135;44;23
Subtract76;2;25
Subtract136;2;26
Subtract77;1;23
Subtract137;1;24
Subtract78;2;27
Subtract138;1;25
Subtract79;1;26
Subtract139;1;27
Subtract80;16;24
Subtract140;16;25
Subtract;16;26
Subtract1;16;27
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
