# II 28
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM10.xml
# vertex;cycle;fu
Subtract48;13;1
Add;22;3
Product;18;5
Product1;12;5
Product2;18;6
Product3;12;6
Subtract49;44;2
Subtract50;4;0
Subtract110;3;1
Subtract51;12;1
Subtract111;7;0
Subtract52;28;2
Subtract112;28;3
Subtract53;51;2
Subtract113;55;2
Subtract54;25;2
Subtract114;22;0
Subtract55;50;1
Subtract115;27;3
Subtract56;26;2
Subtract116;26;3
Subtract57;50;2
Subtract117;44;3
Subtract58;95;0
Subtract118;95;1
Subtract59;71;3
Subtract119;74;3
Subtract60;94;2
Subtract120;85;2
Subtract61;94;3
Subtract121;69;2
Subtract62;8;1
Subtract122;12;2
Subtract63;69;3
Subtract123;70;2
Subtract64;70;3
Subtract124;73;2
Subtract65;64;2
Subtract125;45;3
Subtract66;75;3
Subtract126;64;3
Subtract67;88;1
Subtract127;89;2
Subtract68;116;2
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;87;2
Subtract131;105;2
Subtract72;105;3
Subtract132;115;3
Subtract73;2;3
Subtract133;11;2
Subtract74;90;1
Subtract134;91;1
Subtract75;90;2
Subtract135;106;3
Subtract76;4;3
Subtract136;6;3
Subtract77;7;2
Subtract137;7;3
Subtract78;5;3
Subtract138;1;3
Subtract79;12;3
Subtract139;11;3
Subtract80;52;2
Subtract140;51;3
Subtract;53;3
Subtract1;52;3
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
