# II 10
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM23.xml
# vertex;cycle;fu
Subtract48;13;4
Add;10;10
Product;6;16
Product1;6;17
Product2;6;18
Product3;6;19
Subtract49;10;4
Subtract50;3;5
Subtract110;1;5
Subtract51;1;6
Subtract111;1;7
Subtract52;16;2
Subtract112;16;3
Subtract53;19;5
Subtract113;19;6
Subtract54;18;5
Subtract114;18;6
Subtract55;15;6
Subtract115;17;7
Subtract56;17;8
Subtract116;18;7
Subtract57;18;8
Subtract117;18;9
Subtract58;30;5
Subtract118;30;6
Subtract59;33;6
Subtract119;33;7
Subtract60;30;7
Subtract120;30;8
Subtract61;35;7
Subtract121;34;8
Subtract62;2;5
Subtract122;2;6
Subtract63;35;8
Subtract123;33;8
Subtract64;32;7
Subtract124;32;8
Subtract65;35;9
Subtract125;35;10
Subtract66;35;11
Subtract126;34;9
Subtract67;48;10
Subtract127;49;7
Subtract68;48;11
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;47;9
Subtract131;51;8
Subtract72;49;8
Subtract132;50;9
Subtract73;3;9
Subtract133;2;9
Subtract74;51;9
Subtract134;49;9
Subtract75;50;10
Subtract135;50;11
Subtract76;4;10
Subtract136;4;11
Subtract77;1;10
Subtract137;1;11
Subtract78;2;10
Subtract138;3;10
Subtract79;2;11
Subtract139;3;11
Subtract80;16;4
Subtract140;16;5
Subtract;19;10
Subtract1;19;11
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
