# II 22
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM13.xml
# vertex;cycle;fu
Subtract48;17;4
Add;11;3
Product;7;5
Product1;7;6
Product2;7;7
Product3;7;8
Subtract49;11;2
Subtract50;5;2
Subtract110;2;0
Subtract51;2;1
Subtract111;2;2
Subtract52;18;1
Subtract112;17;5
Subtract53;20;3
Subtract113;20;4
Subtract54;38;2
Subtract114;21;3
Subtract55;16;3
Subtract115;16;4
Subtract56;21;4
Subtract116;21;5
Subtract57;15;1
Subtract117;15;2
Subtract58;34;1
Subtract118;35;3
Subtract59;35;4
Subtract119;35;5
Subtract60;32;2
Subtract120;34;2
Subtract61;34;3
Subtract121;34;4
Subtract62;5;3
Subtract122;6;3
Subtract63;53;3
Subtract123;53;4
Subtract64;53;5
Subtract124;36;3
Subtract65;52;1
Subtract125;52;2
Subtract66;33;3
Subtract126;30;3
Subtract67;70;4
Subtract127;49;4
Subtract68;49;5
Constant54;0;0
Constant144;0;0
Constant55;0;0
Constant145;0;0
Constant56;0;0
Constant146;0;0
Constant57;0;0
Subtract71;70;5
Subtract131;69;3
Subtract72;69;4
Subtract132;69;5
Subtract73;1;2
Subtract133;1;3
Subtract74;66;2
Subtract134;66;3
Subtract75;66;4
Subtract135;66;5
Subtract76;7;5
Subtract136;6;4
Subtract77;2;3
Subtract137;2;4
Subtract78;2;5
Subtract138;6;5
Subtract79;1;4
Subtract139;1;5
Subtract80;18;2
Subtract140;18;3
Subtract;19;1
Subtract1;19;2
Constant2;0;0
Constant11;0;0
Constant3;0;0
Constant12;0;0
Constant4;0;0
Constant13;0;0
Constant5;0;0
Constant14;0;0
Constant6;0;0
Constant15;0;0
Constant7;0;0
Constant16;0;0
Constant8;0;0
Constant17;0;0
Constant9;0;0
Constant18;0;0
Constant10;0;0
Constant19;0;0
Constant20;0;0
Constant110;0;0
Constant21;0;0
Constant111;0;0
Constant22;0;0
Constant112;0;0
Constant23;0;0
Constant113;0;0
Constant24;0;0
Constant114;0;0
Constant25;0;0
Constant115;0;0
Constant26;0;0
Constant116;0;0
Constant27;0;0
Constant117;0;0
Constant28;0;0
Constant118;0;0
Constant29;0;0
Constant119;0;0
Constant30;0;0
Constant120;0;0
Constant31;0;0
Constant121;0;0
Constant32;0;0
Constant122;0;0
Constant33;0;0
Constant123;0;0
Constant34;0;0
Constant124;0;0
Constant35;0;0
Constant125;0;0
Constant36;0;0
Constant126;0;0
Constant37;0;0
Constant127;0;0
Constant38;0;0
Constant128;0;0
Constant39;0;0
Constant129;0;0
Constant40;0;0
Constant130;0;0
Constant41;0;0
Constant131;0;0
Constant42;0;0
Constant132;0;0
Constant43;0;0
Constant133;0;0
Constant44;0;0
Constant134;0;0
Constant45;0;0
Constant135;0;0
Constant46;0;0
Constant136;0;0
Constant47;0;0
Constant137;0;0
Constant48;0;0
Constant138;0;0
Constant49;0;0
Constant139;0;0
Constant50;0;0
Constant140;0;0
Constant51;0;0
Constant141;0;0
Constant52;0;0
Constant142;0;0
Constant53;0;0
Constant143;0;0
Constant147;0;0
Constant;0;0
Constant1;0;0
